"species_name"
"Upeneus tragula"
"Abudefduf bengalensis"
"Acanthurus grammoptilus"
"Apogon doederleini"
"Caesio cuning"
"Chaetodon aureofasciatus"
"Chaetodon lunulatus"
"Chaetodon trifascialis"
"Cheilinus chlorourus"
"Chelmon marginalis"
"Choerodon cyanodus"
"Chromis atripectoralis"
"Cirripectes filamentosus"
"Diademichthys lineatus"
"Ecsenius yaeyamaensis"
"Epinephelus bilobatus"
"Epinephelus rivulatus"
"Epinephelus spp."
"Halichoeres erdmanni"
"Halichoeres melanochir"
"Helcogramma striata"
"Hemigymnus melapterus"
"Istigobius decoratus"
"Labroides dimidiatus"
"Lutjanus carponotatus"
"Lutjanus lemniscatus"
"Neoglyphidodon melas"
"Neopomacentrus azysron"
"Neopomacentrus filamentosus"
"Ostorhinchus cookii"
"Parupeneus indicus"
"Plectropomus maculatus"
"Pomacentrus milleri"
"Pomacentrus moluccensis"
"Pomacentrus nigromanus"
"Pseudochromis fuscus"
"Pterocaesio digramma"
"Sargocentron rubrum"
"Scarus ghobban"
"Scarus rivulatus"
"Scolopsis bilineata"
"Siganus virgatus"
"Stegastes obreptus"
"Thalassoma hardwicke"
"Thalassoma lunare"
"Valenciennea muralis"
"Abudefduf vaigiensis"
"Acanthurus dussumieri"
"Acanthurus nigrofuscus"
"Achoerodus viridis"
"Aetobatus narinari"
"Anampses caeruleopunctatus"
"Anampses neoguinaicus"
"Apogon limenus"
"Atypichthys strigatus"
"Aulostomus chinensis"
"Centropyge bispinosa"
"Cephalopholis miniata"
"Chaetodon citrinellus"
"Chaetodon guentheri"
"Chaetodon trifascialis"
"Chaetodon unimaculatus"
"Cheilodactylus fuscus"
"Chromis hypsilepis"
"Chromis margaritifer"
"Chromis viridis"
"Chromis weberi"
"Cirrhilabrus punctatus"
"Coris aurilineata"
"Coris dorsomacula"
"Coris picta"
"Cyprinocirrhites polyactis"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Diagramma pictum"
"Dicotylichthys punctulatus"
"Enneapterygius atrogulare"
"Enneapterygius similis"
"Enoplosus armatus"
"Gymnothorax thrysoideus"
"Halichoeres biocellatus"
"Halichoeres hortulanus"
"Halichoeres marginatus"
"Halichoeres nebulosus"
"Hypoplectrodes maccullochi"
"Labroides dimidiatus"
"Latropiscis purpurissatus"
"Lethrinus obsoletus"
"Macropharyngodon meleagris"
"Mecaenichthys immaculatus"
"Mulloidichthys vanicolensis"
"Myripristis murdjan"
"Notolabrus gymnogenis"
"Octopus cyanea"
"Ophthalmolepis lineolatus"
"Orectolobus maculatus"
"Paracanthurus hepatus"
"Paracirrhites forsteri"
"Parapercis stricticeps"
"Parma microlepis"
"Parma oligolepis"
"Parma unifasciata"
"Parupeneus spilurus"
"Pempheris affinis"
"Pictilabrus laticlavius"
"Plagiotremus rhinorhynchos"
"Plagiotremus tapeinosoma"
"Plectorhinchus flavomaculatus"
"Plectorhinchus picus"
"Plectroglyphidodon dickii"
"Plectroglyphidodon leucozonus"
"Pomacentrus bankanensis"
"Pomacentrus coelestis"
"Prionurus maculatus"
"Prionurus microlepidotus"
"Pseudanthias squamipinnis"
"Pseudolabrus guentheri"
"Pterocaesio digramma"
"Schuettea scalaripinnis"
"Scorpis lineolata"
"Seriola lalandi"
"Stegastes apicalis"
"Stegastes fasciolatus"
"Stegastes gascoynei"
"Stethojulis bandanensis"
"Stethojulis spp."
"Thalassoma lunare"
"Thalassoma lutescens"
"Thalassoma nigrofasciatum"
"Trachinops taeniatus"
"Zebrasoma scopas"
"Abudefduf bengalensis"
"Abudefduf sexfasciatus"
"Acanthurus grammoptilus"
"Apogon doederleini"
"Caesio cuning"
"Chaetodon aureofasciatus"
"Chaetodon lineolatus"
"Cheilinus chlorourus"
"Chelmon marginalis"
"Choerodon cyanodus"
"Chromis atripectoralis"
"Cirripectes filamentosus"
"Ecsenius yaeyamaensis"
"Epinephelus bilobatus"
"Epinephelus rivulatus"
"Eviota spp."
"Gobiodon spp."
"Gymnothorax thrysoideus"
"Halichoeres erdmanni"
"Halichoeres melanochir"
"Halichoeres nebulosus"
"Halichoeres nigrescens"
"Hemigymnus melapterus"
"Istigobius decoratus"
"Istigobius goldmanni"
"Labracinus lineatus"
"Labroides dimidiatus"
"Lutjanus carponotatus"
"Lutjanus lemniscatus"
"Lutjanus russellii"
"Meiacanthus grammistes"
"Neoglyphidodon melas"
"Neopomacentrus filamentosus"
"Ostorhinchus cookii"
"Ostorhinchus pallidofasciatus"
"Parupeneus indicus"
"Plectropomus maculatus"
"Pomacanthus sexstriatus"
"Pomacentrus milleri"
"Psammoperca waigiensis"
"Pseudochromis fuscus"
"Sargocentron rubrum"
"Scarus ghobban"
"Scarus rivulatus"
"Scolopsis bilineata"
"Scolopsis monogramma"
"Siganus virgatus"
"Stegastes obreptus"
"Stethojulis interrupta"
"Thalassoma lunare"
"Valenciennea alleni"
"Valenciennea muralis"
"Acanthurus nigrofuscus"
"Apogon limenus"
"Atypichthys strigatus"
"Austrolabrus maculatus"
"Chaetodon kleinii"
"Chaetodontoplus meredithi"
"Cheilodactylus fuscus"
"Chromis margaritifer"
"Cirrhilabrus punctatus"
"Coris dorsomacula"
"Coris picta"
"Ctenochaetus binotatus"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Enoplosus armatus"
"Halichoeres hortulanus"
"Halichoeres nebulosus"
"Heteropriacanthus cruentatus"
"Hypoplectrodes maccullochi"
"Labroides dimidiatus"
"Lutjanus bohar"
"Macropharyngodon choati"
"Macropharyngodon meleagris"
"Macropharyngodon negrosensis"
"Mecaenichthys immaculatus"
"Microcanthus strigatus"
"Mulloidichthys vanicolensis"
"Notolabrus gymnogenis"
"Ophthalmolepis lineolatus"
"Parapercis stricticeps"
"Parma unifasciata"
"Parupeneus multifasciatus"
"Parupeneus spilurus"
"Pempheris affinis"
"Plagiotremus rhinorhynchos"
"Plagiotremus tapeinosoma"
"Plectroglyphidodon dickii"
"Plectroglyphidodon johnstonianus"
"Pomacentrus coelestis"
"Prionurus microlepidotus"
"Pseudocaranx georgianus"
"Pseudolabrus guentheri"
"Ptereleotris evides"
"Scorpis lineolata"
"Stegastes apicalis"
"Stegastes gascoynei"
"Stethojulis interrupta"
"Suezichthys arquatus"
"Thalassoma lunare"
"Thalassoma lutescens"
"Trachinops taeniatus"
"Acanthistius ocellatus"
"Acanthurus nigrofuscus"
"Anampses caeruleopunctatus"
"Apogon limenus"
"Atypichthys strigatus"
"Carcharias taurus"
"Centropyge bispinosa"
"Chaetodon guentheri"
"Chaetodon trifascialis"
"Chromis hypsilepis"
"Cirrhitichthys aprinus"
"Cirrhitichthys falco"
"Cirripectes castaneus"
"Coris dorsomacula"
"Coris picta"
"Dascyllus trimaculatus"
"Enneapterygius similis"
"Halichoeres nebulosus"
"Hypoplectrodes maccullochi"
"Labroides dimidiatus"
"Macropharyngodon meleagris"
"Macropharyngodon negrosensis"
"Mecaenichthys immaculatus"
"Notolabrus gymnogenis"
"Orectolobus maculatus"
"Paracaesio xanthura"
"Parapercis stricticeps"
"Parma oligolepis"
"Parma unifasciata"
"Plagiotremus tapeinosoma"
"Pomacentrus coelestis"
"Prionurus microlepidotus"
"Pseudocaranx georgianus"
"Pseudolabrus guentheri"
"Pseudolabrus luculentus"
"Scorpis lineolata"
"Seriola lalandi"
"Stegastes apicalis"
"Stegastes gascoynei"
"Stethojulis bandanensis"
"Stethojulis interrupta"
"Suezichthys arquatus"
"Thalassoma amblycephalum"
"Thalassoma lunare"
"Thalassoma lutescens"
"Thalassoma nigrofasciatum"
"Trachinops taeniatus"
"Abudefduf vaigiensis"
"Abudefduf whitleyi"
"Acanthopagrus australis"
"Acanthurus dussumieri"
"Acanthurus nigrofuscus"
"Acanthurus olivaceus"
"Achoerodus viridis"
"Aetobatus ocellatus"
"Amphiprion akindynos"
"Anampses caeruleopunctatus"
"Apogon limenus"
"Arothron hispidus"
"Atypichthys strigatus"
"Balistoides conspicillum"
"Canthigaster bennetti"
"Canthigaster valentini"
"Carcharias taurus"
"Centropyge bispinosa"
"Centropyge tibicen"
"Chaetodon auriga"
"Chaetodon citrinellus"
"Chaetodon flavirostris"
"Chaetodon guentheri"
"Chaetodon kleinii"
"Chaetodon rainfordi"
"Cheilodactylus fuscus"
"Cheilodactylus vestitus"
"Choerodon schoenleinii"
"Chromis hypsilepis"
"Chromis margaritifer"
"Chromis weberi"
"Chrysophrys auratus"
"Cirrhilabrus punctatus"
"Cirrhitichthys aprinus"
"Coris batuensis"
"Coris dorsomacula"
"Coris gaimard"
"Cyprinocirrhites polyactis"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Dicotylichthys punctulatus"
"Diploprion bifasciatum"
"Echeneis naucrates"
"Enneapterygius similis"
"Epinephelus fasciatus"
"Epinephelus malabaricus"
"Eretmochelys imbricata"
"Girella elevata"
"Girella tricuspidata"
"Gymnothorax thrysoideus"
"Halichoeres nebulosus"
"Heniochus acuminatus"
"Kyphosus bigibbus"
"Kyphosus sydneyanus"
"Labroides dimidiatus"
"Lethrinus nebulosus"
"Lutjanus adetii"
"Lutjanus fulviflamma"
"Lutjanus russellii"
"Macropharyngodon meleagris"
"Microcanthus strigatus"
"Mulloidichthys vanicolensis"
"Myripristis murdjan"
"Naso unicornis"
"Neotrygon kuhlii"
"Notolabrus gymnogenis"
"Orectolobus maculatus"
"Orectolobus ornatus"
"Ostracion cubicus"
"Ostracion meleagris"
"Paracaesio xanthura"
"Parapercis clathrata"
"Parma oligolepis"
"Parma unifasciata"
"Parupeneus multifasciatus"
"Parupeneus pleurostigma"
"Parupeneus spilurus"
"Pempheris affinis"
"Plagiotremus tapeinosoma"
"Plectorhinchus flavomaculatus"
"Plectroglyphidodon dickii"
"Pomacanthus semicirculatus"
"Pomacentrus bankanensis"
"Pomacentrus coelestis"
"Prionurus microlepidotus"
"Pseudanthias hypselosoma"
"Pseudanthias squamipinnis"
"Pseudocaranx georgianus"
"Pseudolabrus guentheri"
"Scarus ghobban"
"Scolopsis bilineata"
"Scomberomorus commerson"
"Scorpis lineolata"
"Siganus fuscescens"
"Stegastes apicalis"
"Stegastes fasciolatus"
"Stegastes gascoynei"
"Stethojulis bandanensis"
"Stethojulis interrupta"
"Sufflamen chrysopterum"
"Taeniamia fucata"
"Thalassoma amblycephalum"
"Thalassoma lunare"
"Thalassoma lutescens"
"Thalassoma nigrofasciatum"
"Trachinops taeniatus"
"Trachurus novaezelandiae"
"Zanclus cornutus"
"Abudefduf bengalensis"
"Abudefduf sexfasciatus"
"Abudefduf vaigiensis"
"Acanthopagrus australis"
"Acanthurus nigrofuscus"
"Achoerodus viridis"
"Amphiprion akindynos"
"Apogon limenus"
"Arothron stellatus"
"Aulostomus chinensis"
"Canthigaster bennetti"
"Canthigaster valentini"
"Centrogenys vaigiensis"
"Centropyge bispinosa"
"Centropyge tibicen"
"Chaetodon auriga"
"Chaetodon citrinellus"
"Chaetodon flavirostris"
"Chaetodon guentheri"
"Chaetodon kleinii"
"Chaetodon lunula"
"Chaetodon pelewensis"
"Chaetodon vagabundus"
"Cheilinus chlorourus"
"Cheilio inermis"
"Cheilodactylus vestitus"
"Chelmon rostratus"
"Choerodon cephalotes"
"Chromis weberi"
"Chrysophrys auratus"
"Cirrhitichthys aprinus"
"Cirrhitichthys falco"
"Coris aygula"
"Coris batuensis"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Diploprion bifasciatum"
"Gerres subfasciatus"
"Halichoeres nebulosus"
"Heniochus acuminatus"
"Heniochus monoceros"
"Labroides dimidiatus"
"Lethrinus obsoletus"
"Lethrinus spp."
"Lutjanus fulviflamma"
"Lutjanus russellii"
"Meiacanthus lineatus"
"Meuschenia trachylepis"
"Microcanthus strigatus"
"Monacanthus chinensis"
"Monodactylus argenteus"
"Orectolobus maculatus"
"Ostracion cubicus"
"Ostracion meleagris"
"Parapercis australis"
"Parma oligolepis"
"Parupeneus ciliatus"
"Parupeneus multifasciatus"
"Parupeneus spilurus"
"Pelates quadrilineatus"
"Pentapodus paradiseus"
"Plagiotremus tapeinosoma"
"Plectorhinchus flavomaculatus"
"Pomacanthus semicirculatus"
"Pomacentrus amboinensis"
"Pomacentrus australis"
"Pomacentrus bankanensis"
"Pomacentrus coelestis"
"Pomacentrus wardi"
"Prionurus maculatus"
"Pseudanthias squamipinnis"
"Pseudolabrus guentheri"
"Pterocaesio digramma"
"Scarus ghobban"
"Schuettea scalaripinnis"
"Scolopsis bilineata"
"Scolopsis monogramma"
"Scorpis lineolata"
"Siganus fuscescens"
"Sphyraena obtusata"
"Stegastes apicalis"
"Stegastes gascoynei"
"Stethojulis interrupta"
"Stethojulis spp."
"Stethojulis strigiventer"
"Thalassoma lunare"
"Thalassoma lutescens"
"Thalassoma nigrofasciatum"
"Trachinops taeniatus"
"Upeneus tragula"
"Abudefduf bengalensis"
"Abudefduf sexfasciatus"
"Abudefduf vaigiensis"
"Acanthopagrus australis"
"Acanthurus albipectoralis"
"Acanthurus dussumieri"
"Acanthurus nigrofuscus"
"Amphiprion akindynos"
"Anampses caeruleopunctatus"
"Anampses geographicus"
"Anampses neoguinaicus"
"Arothron stellatus"
"Atule mate"
"Bodianus axillaris"
"Canthigaster axiologus"
"Canthigaster bennetti"
"Canthigaster valentini"
"Centropyge bicolor"
"Centropyge tibicen"
"Centropyge vrolikii"
"Cephalopholis urodeta"
"Chaetodon aureofasciatus"
"Chaetodon citrinellus"
"Chaetodon flavirostris"
"Chaetodon guentheri"
"Chaetodon kleinii"
"Chaetodon melannotus"
"Chaetodon pelewensis"
"Chaetodon plebeius"
"Chaetodon speculum"
"Chaetodon trifascialis"
"Chaetodon vagabundus"
"Cheilinus chlorourus"
"Cheilodactylus vestitus"
"Chelmon rostratus"
"Choerodon cephalotes"
"Chromis margaritifer"
"Chromis vanderbilti"
"Chrysiptera flavipinnis"
"Chrysiptera notialis"
"Chrysophrys auratus"
"Cirrhilabrus punctatus"
"Cirrhitichthys aprinus"
"Cirrhitichthys falco"
"Coris batuensis"
"Coris dorsomacula"
"Ctenochaetus binotatus"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Dicotylichthys punctulatus"
"Diodon holocanthus"
"Diodon hystrix"
"Diploprion bifasciatum"
"Enneapterygius similis"
"Epinephelus fasciatus"
"Eviota spp."
"Exallias brevis"
"Fistularia commersonii"
"Forcipiger flavissimus"
"Gerres subfasciatus"
"Halichoeres hortulanus"
"Halichoeres nebulosus"
"Kyphosus bigibbus"
"Labroides dimidiatus"
"Lethrinus nebulosus"
"Lethrinus obsoletus"
"Lutjanus gibbus"
"Lutjanus kasmira"
"Macropharyngodon negrosensis"
"Meuschenia trachylepis"
"Microcanthus strigatus"
"Monodactylus argenteus"
"Mulloidichthys flavolineatus"
"Myripristis murdjan"
"Octopus cyanea"
"Orectolobus maculatus"
"Ostracion cubicus"
"Paracirrhites arcatus"
"Paracirrhites forsteri"
"Parma oligolepis"
"Parma polylepis"
"Parupeneus cyclostomus"
"Parupeneus multifasciatus"
"Parupeneus spilurus"
"Pempheris affinis"
"Pempheris oualensis"
"Pentapodus paradiseus"
"Plagiotremus tapeinosoma"
"Plectorhinchus flavomaculatus"
"Plectroglyphidodon dickii"
"Plectroglyphidodon johnstonianus"
"Pomacentrus amboinensis"
"Pomacentrus bankanensis"
"Pomacentrus chrysurus"
"Pomacentrus coelestis"
"Pomacentrus moluccensis"
"Prionurus microlepidotus"
"Pseudanthias squamipinnis"
"Pseudocaranx georgianus"
"Pseudolabrus guentheri"
"Pterocaesio digramma"
"Rhabdosargus sarba"
"Sargocentron ittodai"
"Scarus ghobban"
"Schuettea scalaripinnis"
"Scolopsis bilineata"
"Scolopsis monogramma"
"Scorpaenidae spp."
"Siganus fuscescens"
"Sphyraena obtusata"
"Stegastes gascoynei"
"Stethojulis interrupta"
"Stethojulis strigiventer"
"Sufflamen chrysopterum"
"Synodus variegatus"
"Thalassoma amblycephalum"
"Thalassoma lunare"
"Thalassoma lutescens"
"Thalassoma nigrofasciatum"
"Trachichthys australis"
"Trachurus novaezelandiae"
"Zanclus cornutus"
"Zebrasoma scopas"
"Abudefduf vaigiensis"
"Acanthochromis polyacanthus"
"Acanthurus albipectoralis"
"Acanthurus dussumieri"
"Acanthurus mata"
"Acanthurus nigrofuscus"
"Acanthurus olivaceus"
"Acanthurus pyroferus"
"Acanthurus xanthopterus"
"Aetobatus ocellatus"
"Amphiprion akindynos"
"Anampses femininus"
"Anampses geographicus"
"Arothron hispidus"
"Aulostomus chinensis"
"Bodianus axillaris"
"Bodianus perditio"
"Cantherhines pardalis"
"Canthigaster valentini"
"Centropyge bicolor"
"Centropyge flavissima"
"Centropyge tibicen"
"Centropyge vrolikii"
"Chaetodon auriga"
"Chaetodon citrinellus"
"Chaetodon guentheri"
"Chaetodon kleinii"
"Chaetodon melannotus"
"Chaetodon speculum"
"Chaetodon trifascialis"
"Chaetodon vagabundus"
"Cheilinus fasciatus"
"Cheilodactylus vestitus"
"Chelmon rostratus"
"Choerodon spp."
"Chromis atripectoralis"
"Chromis kennensis"
"Chromis margaritifer"
"Chromis weberi"
"Cirrhilabrus punctatus"
"Cirrhitichthys aprinus"
"Cirrhitichthys falco"
"Coris dorsomacula"
"Coris gaimard"
"Cyprinocirrhites polyactis"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Forcipiger flavissimus"
"Forcipiger longirostris"
"Halichoeres hortulanus"
"Halichoeres marginatus"
"Halichoeres nebulosus"
"Hemigymnus fasciatus"
"Heniochus acuminatus"
"Heniochus diphreutes"
"Labroides bicolor"
"Labroides dimidiatus"
"Lutjanus fulviflamma"
"Lutjanus russellii"
"Macropharyngodon meleagris"
"Mulloidichthys vanicolensis"
"Myripristis berndti"
"Myripristis kuntee"
"Naso unicornis"
"Novaculichthys taeniourus"
"Orectolobus maculatus"
"Ostracion cubicus"
"Paracaesio xanthura"
"Paracanthurus hepatus"
"Paracirrhites arcatus"
"Parapercis clathrata"
"Parma oligolepis"
"Parupeneus multifasciatus"
"Parupeneus pleurostigma"
"Parupeneus spilurus"
"Pempheris oualensis"
"Plagiotremus tapeinosoma"
"Platax teira"
"Plectorhinchus flavomaculatus"
"Plectorhinchus gibbosus"
"Plectorhinchus picus"
"Plectroglyphidodon dickii"
"Plectroglyphidodon johnstonianus"
"Plectropomus maculatus"
"Pomacentrus bankanensis"
"Pomacentrus coelestis"
"Pomacentrus wardi"
"Prionurus microlepidotus"
"Pseudanthias squamipinnis"
"Pseudolabrus guentheri"
"Pterocaesio digramma"
"Rhabdosargus sarba"
"Sargocentron cornutum"
"Sargocentron diadema"
"Scarus ghobban"
"Scolopsis bilineata"
"Scolopsis monogramma"
"Seriola spp."
"Siganus fuscescens"
"Stegastes gascoynei"
"Stethojulis bandanensis"
"Stethojulis interrupta"
"Sufflamen chrysopterum"
"Sufflamen fraenatum"
"Thalassoma amblycephalum"
"Thalassoma lunare"
"Thalassoma lutescens"
"Thalassoma nigrofasciatum"
"Zanclus cornutus"
"Abudefduf bengalensis"
"Abudefduf sexfasciatus"
"Abudefduf vaigiensis"
"Acanthurus dussumieri"
"Acanthurus nigrofuscus"
"Amphiprion akindynos"
"Anampses neoguinaicus"
"Arothron meleagris"
"Atule mate"
"Canthigaster bennetti"
"Canthigaster valentini"
"Centropyge tibicen"
"Chaetodon aureofasciatus"
"Chaetodon citrinellus"
"Chaetodon kleinii"
"Chaetodon plebeius"
"Chaetodon trifascialis"
"Chaetodon vagabundus"
"Cheilinus chlorourus"
"Cheilodactylus vestitus"
"Chromis margaritifer"
"Cirrhitichthys falco"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Halichoeres nebulosus"
"Labroides dimidiatus"
"Lutjanus fulviflamma"
"Lutjanus russellii"
"Microcanthus strigatus"
"Monodactylus argenteus"
"Mugil cephalus"
"Mulloidichthys vanicolensis"
"Paracirrhites forsteri"
"Parma polylepis"
"Parupeneus multifasciatus"
"Parupeneus pleurostigma"
"Parupeneus spilurus"
"Plagiotremus tapeinosoma"
"Plectorhinchus flavomaculatus"
"Plectroglyphidodon dickii"
"Pomacentrus australis"
"Pomacentrus coelestis"
"Pomacentrus moluccensis"
"Pomacentrus wardi"
"Prionurus microlepidotus"
"Schuettea scalaripinnis"
"Scolopsis monogramma"
"Siganus fuscescens"
"Sphyraena obtusata"
"Stegastes apicalis"
"Stegastes gascoynei"
"Stethojulis bandanensis"
"Sufflamen chrysopterum"
"Sufflamen fraenatum"
"Thalassoma lunare"
"Thalassoma lutescens"
"Trachurus novaezelandiae"
"Abudefduf bengalensis"
"Abudefduf vaigiensis"
"Acanthurus albipectoralis"
"Acanthurus dussumieri"
"Acanthurus nigrofuscus"
"Acanthurus olivaceus"
"Acanthurus xanthopterus"
"Amphiprion akindynos"
"Anampses caeruleopunctatus"
"Aulostomus chinensis"
"Austrolabrus maculatus"
"Bodianus axillaris"
"Bodianus perditio"
"Cantherhines fronticinctus"
"Cantherhines pardalis"
"Canthigaster axiologus"
"Canthigaster valentini"
"Caranx melampygus"
"Caranx papuensis"
"Caranx sexfasciatus"
"Centropyge bicolor"
"Centropyge tibicen"
"Centropyge vrolikii"
"Cephalopholis miniata"
"Chaetodon auriga"
"Chaetodon citrinellus"
"Chaetodon guentheri"
"Chaetodon kleinii"
"Chaetodon pelewensis"
"Chaetodon plebeius"
"Cheilinus chlorourus"
"Cheilodactylus vestitus"
"Choerodon schoenleinii"
"Chromis kennensis"
"Chromis margaritifer"
"Chromis weberi"
"Cirrhitichthys falco"
"Coris dorsomacula"
"Coris picta"
"Ctenochaetus binotatus"
"Cyprinocirrhites polyactis"
"Dascyllus reticulatus"
"Dascyllus trimaculatus"
"Dicotylichthys punctulatus"
"Forcipiger flavissimus"
"Halichoeres hortulanus"
"Halichoeres margaritaceus"
"Halichoeres nebulosus"
"Heniochus diphreutes"
"Heniochus singularius"
"Labroides dimidiatus"
"Lutjanus fulviflamma"
"Lutjanus quinquelineatus"
"Macropharyngodon meleagris"
"Myripristis kuntee"
"Myripristis murdjan"
"Naso unicornis"
"Novaculichthys taeniourus"
"Orectolobus maculatus"
"Ostracion cubicus"
"Paracanthurus hepatus"
"Paracirrhites arcatus"
"Paracirrhites forsteri"
"Parapercis clathrata"
"Parupeneus multifasciatus"
"Parupeneus pleurostigma"
"Parupeneus spilurus"
"Platax teira"
"Plectorhinchus flavomaculatus"
"Plectorhinchus gibbosus"
"Plectroglyphidodon dickii"
"Pomacentrus coelestis"
"Pseudanthias squamipinnis"
"Sargocentron cornutum"
"Sargocentron ittodai"
"Scarus ghobban"
"Scolopsis bilineata"
"Scolopsis monogramma"
"Siganus fuscescens"
"Stegastes gascoynei"
"Sufflamen chrysopterum"
"Thalassoma lunare"
"Thalassoma lutescens"
"Acanthopagrus australis"
"Acanthurus dussumieri"
"Caranx sexfasciatus"
"Dicotylichthys punctulatus"
"Gerres subfasciatus"
"Girella tricuspidata"
"Kuhlia mugil"
"Lutjanus fulviflamma"
"Lutjanus kasmira"
"Lutjanus russellii"
"Mugil cephalus"
"Parupeneus spilurus"
"Platycephalus fuscus"
"Sillago ciliata"
"Torquigener pleurogramma"
"Acanthopagrus australis"
"Achoerodus viridis"
"Apogon limenus"
"Arothron hispidus"
"Austrolabrus maculatus"
"Brachaluteres jacksonianus"
"Centropogon australis"
"Chaetodon guentheri"
"Chromis hypsilepis"
"Chrysophrys auratus"
"Eupetrichthys angustipes"
"Gerres subfasciatus"
"Hypoplectrodes maccullochi"
"Istigobius hoesei"
"Labroides dimidiatus"
"Mecaenichthys immaculatus"
"Meuschenia trachylepis"
"Microcanthus strigatus"
"Notolabrus gymnogenis"
"Ophthalmolepis lineolatus"
"Parma microlepis"
"Parupeneus spilurus"
"Pelates sexlineatus"
"Plagiotremus tapeinosoma"
"Prionurus microlepidotus"
"Pseudolabrus guentheri"
"Rhabdosargus sarba"
"Sepia plangon"
"Stethojulis interrupta"
"Trygonoptera imitata"
"Trygonoptera testacea"
"Upeneichthys lineatus"
"Acanthopagrus australis"
"Anoplocapros inermis"
"Apogon limenus"
"Atypichthys strigatus"
"Austrolabrus maculatus"
"Brachaelurus waddi"
"Brachaluteres jacksonianus"
"Canthigaster callisterna"
"Centropogon australis"
"Chaetodon guentheri"
"Cheilodactylus fuscus"
"Chrysophrys auratus"
"Eupetrichthys angustipes"
"Gerres subfasciatus"
"Hypoplectrodes maccullochi"
"Istigobius hoesei"
"Mecaenichthys immaculatus"
"Meuschenia trachylepis"
"Monacanthus chinensis"
"Notolabrus gymnogenis"
"Ophthalmolepis lineolatus"
"Parma microlepis"
"Parma unifasciata"
"Prionurus microlepidotus"
"Pseudolabrus guentheri"
"Sepia plangon"
"Abudefduf bengalensis"
"Acanthurus dussumieri"
"Canthigaster valentini"
"Cheilodactylus vestitus"
"Chromis nitida"
"Chrysiptera notialis"
"Coris aurilineata"
"Halichoeres nigrescens"
"Lutjanus carponotatus"
"Neopomacentrus bankieri"
"Neotrygon kuhlii"
"Parma oligolepis"
"Parupeneus spilurus"
"Plectorhinchus flavomaculatus"
"Plectropomus maculatus"
"Pomacentrus australis"
"Pomacentrus wardi"
"Pseudolabrus guentheri"
"Scolopsis monogramma"
"Siganus fuscescens"
"Abudefduf bengalensis"
"Abudefduf sexfasciatus"
"Acanthopagrus australis"
"Acanthurus dussumieri"
"Apogon limenus"
"Chromis nitida"
"Coris aurilineata"
"Epinephelus coioides"
"Halichoeres nigrescens"
"Istigobius goldmanni"
"Lutjanus carponotatus"
"Neopomacentrus bankieri"
"Orectolobus ornatus"
"Ostracion cubicus"
"Parma oligolepis"
"Parupeneus spilurus"
"Plectorhinchus flavomaculatus"
"Plectropomus maculatus"
"Pomacentrus australis"
"Pomacentrus wardi"
"Pseudolabrus guentheri"
"Scolopsis monogramma"
"Siganus fuscescens"
"Sphyraena obtusata"
"Thalassoma lunare"
"Acanthopagrus australis"
"Achoerodus viridis"
"Apogon limenus"
"Austrolabrus maculatus"
"Centropogon australis"
"Cheilodactylus fuscus"
"Chelmonops truncatus"
"Chromis hypsilepis"
"Chrysophrys auratus"
"Cristiceps aurantiacus"
"Eupetrichthys angustipes"
"Gerres subfasciatus"
"Girella tricuspidata"
"Hypoplectrodes maccullochi"
"Mecaenichthys immaculatus"
"Meuschenia trachylepis"
"Microcanthus strigatus"
"Monacanthus chinensis"
"Notolabrus gymnogenis"
"Ophthalmolepis lineolatus"
"Orectolobus ornatus"
"Parma microlepis"
"Parma unifasciata"
"Pelates sexlineatus"
"Pictilabrus laticlavius"
"Prionurus microlepidotus"
"Pseudolabrus guentheri"
"Rhabdosargus sarba"
"Scorpaena jacksoniensis"
"Seriola lalandi"
"Trachinops taeniatus"
"Trygonorrhina fasciata"
"Acanthaluteres spilomelanurus"
"Acanthopagrus australis"
"Achoerodus viridis"
"Anoplocapros inermis"
"Apogon limenus"
"Austrolabrus maculatus"
"Brachaluteres jacksonianus"
"Chaetodon guentheri"
"Cheilodactylus fuscus"
"Cheilodactylus vestitus"
"Chrysophrys auratus"
"Cirrhilabrus punctatus"
"Eupetrichthys angustipes"
"Gerres subfasciatus"
"Hypoplectrodes maccullochi"
"Istigobius hoesei"
"Leptojulis cyanopleura"
"Lethrinus nebulosus"
"Meuschenia trachylepis"
"Monacanthus chinensis"
"Notolabrus gymnogenis"
"Ophthalmolepis lineolatus"
"Orectolobus halei"
"Oxycheilinus bimaculatus"
"Parma microlepis"
"Parupeneus spilurus"
"Pelates sexlineatus"
"Petroscirtes lupus"
"Plagiotremus tapeinosoma"
"Pomacentrus australis"
"Pseudolabrus guentheri"
"Rhabdosargus sarba"
"Scorpaena jacksoniensis"
"Thalassoma lunare"
"Trygonoptera testacea"
"Upeneichthys lineatus"
"Acanthopagrus australis"
